"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"#FINALREPORT EXCLUSIVE: ज्योतिष के आईने से इनके सर सजेगा #बिहार का ताज - https://t.co/SdKdJf0Vlu
#Modi #Nitish #Lalu https://t.co/BtUJNng3PA",FALSE,0,NA,2015-11-03 05:31:26,FALSE,NA,"661415368041205760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FinalReport1",0,FALSE,FALSE,NA,NA
"Hayook sapa takut?  Mau panco. Duel atau apa nih? #Lalu pasang kuda kuda  https://t.co/WbgiyfPV3y",FALSE,0,NA,2015-11-03 05:19:45,FALSE,NA,"661412425816633344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rojianggara",0,FALSE,FALSE,NA,NA
"RT @chhichhaledar: अगर अनिल कपूर जी लालू यादव के भाई होते तो उनका नाम होता ""भालू यादव"" !!!!

#IfYouGetIt
#Bollywood
#lalu
#okbye",FALSE,0,NA,2015-11-03 05:18:04,FALSE,NA,"661412001579593728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rettweeterr",42,TRUE,FALSE,NA,NA
"RT @chhichhaledar: #AliaBhatt अगर लालू यादव की बेटी होती तो उसका नाम होता ""आलू यादव"" ।

#Shandaar 
#alia 
#Bollywood
#lalu #okbye
@aliaa08",FALSE,0,NA,2015-11-03 05:18:02,FALSE,NA,"661411993895612416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rettweeterr",21,TRUE,FALSE,NA,NA
"RT @chhichhaledar: अगर अनिल कपूर जी लालू यादव के भाई होते तो उनका नाम होता ""भालू यादव"" !!!!

#IfYouGetIt
#Bollywood
#lalu
#okbye",FALSE,0,NA,2015-11-03 04:52:55,FALSE,NA,"661405673519878144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","da_tasan",42,TRUE,FALSE,NA,NA
"RT @chhichhaledar: #AliaBhatt अगर लालू यादव की बेटी होती तो उसका नाम होता ""आलू यादव"" ।

#Shandaar 
#alia 
#Bollywood
#lalu #okbye
@aliaa08",FALSE,0,NA,2015-11-03 04:52:53,FALSE,NA,"661405665013841920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","da_tasan",21,TRUE,FALSE,NA,NA
"RT @hiteshmalviya51: #Lalu के दो अनमोल रतन... एक मैट्रिक फ़ेल तो एक बीए फ़ेल ������������ 
#BiharWithBJP #NamoInspiresMe #ModiRajInBihar https://t.co…",FALSE,0,NA,2015-11-03 04:47:15,FALSE,NA,"661404246647169025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dineshmali2510",72,TRUE,FALSE,NA,NA
"#BiharElections 2015: #JDU releases video of #Modi with jailed #Asaram - https://t.co/8kpOTzCAHu
#BJP #Nitish #Lalu https://t.co/fX5EAaQxBF",FALSE,0,NA,2015-11-03 04:43:29,FALSE,NA,"661403297585037312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FinalReport1",0,FALSE,FALSE,NA,NA
"#shameful  #dirtypolitics #Mahagadbandhan #Nitish #Lalu talking about religious reservation.. where are we... https://t.co/AbP3ljv6pN",FALSE,0,NA,2015-11-03 04:39:38,FALSE,NA,"661402330248560640",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","avi_bravim_0m",0,FALSE,FALSE,NA,NA
"RT @hiteshmalviya51: #Lalu के दो अनमोल रतन... एक मैट्रिक फ़ेल तो एक बीए फ़ेल ������������ 
#BiharWithBJP #NamoInspiresMe #ModiRajInBihar https://t.co…",FALSE,0,NA,2015-11-03 04:25:01,FALSE,NA,"661398652787621889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kalki_Avataram",72,TRUE,FALSE,NA,NA
"#ECI notices to #AmitShah, #Rahul, #Lalu for breaching poll code in #Bihar
https://t.co/YSUHeRE1c1 https://t.co/8qtUYaCPpt",FALSE,0,NA,2015-11-03 03:09:03,FALSE,NA,"661379533271080960",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","canadawale",0,FALSE,FALSE,NA,NA
"#ECI notices to #AmitShah, #Rahul, #Lalu for breaching poll code in #Bihar
https://t.co/O4Kq3IpzYJ https://t.co/kwaGNSg3DA",FALSE,0,NA,2015-11-03 02:57:38,FALSE,NA,"661376660189638656",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","BawaHS",0,FALSE,FALSE,NA,NA
"#ECI notices to #AmitShah, #Rahul, #Lalu for breaching poll code in #Bihar
https://t.co/M2D1C7gWo8 https://t.co/0c1A6m9h3d",FALSE,0,NA,2015-11-03 02:57:38,FALSE,NA,"661376659753476096",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","yespunjab",0,FALSE,FALSE,NA,NA
"@JagranNews at least Mr. #shourie ko #Lalu ka level to pata hai.",FALSE,0,"JagranNews",2015-11-03 02:46:36,FALSE,"661372037340905472","661373882624946177","64639742","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","sonofspm",0,FALSE,FALSE,NA,NA
"RT @ITNlive: Will  #Nitish + #Lalu do a @ArvindKejriwal in #Bihar ? | #BiharElections / https://t.co/EXJQOqMJao https://t.co/qP9dJZr5oK",FALSE,0,NA,2015-11-03 02:31:24,FALSE,NA,"661370058409570304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CBMANTRI123456",2,TRUE,FALSE,NA,NA
"RT @ITNlive: Will  #Nitish + #Lalu do a @ArvindKejriwal in #Bihar ? | #BiharElections / https://t.co/EXJQOqMJao https://t.co/qP9dJZr5oK",FALSE,0,NA,2015-11-03 02:25:26,FALSE,NA,"661368559965044736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ShashiRanjanITN",2,TRUE,FALSE,NA,NA
"Will  #Nitish + #Lalu do a @ArvindKejriwal in #Bihar ? | #BiharElections / https://t.co/EXJQOqMJao https://t.co/qP9dJZr5oK",FALSE,2,NA,2015-11-03 02:24:46,FALSE,NA,"661368391765114880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ITNlive",2,FALSE,FALSE,NA,NA
"#Modi #says #Nitish and #Lalu 'protecting terrorists', #Sonia #must 'stop #lecturing… https://t.co/OJBzkIcU86",FALSE,0,NA,2015-11-02 23:50:02,FALSE,NA,"661329449099636740",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","BarryFenner",0,FALSE,FALSE,NA,NA
"#BiharElection #NitsihKumar #Modi #Lalu
मोदी ने बोला नीतीश कुमार पर बड़ा हमला और कहा नीतीश के कंप्यूटर मे ""लालू""... https://t.co/2ZpqXEQeyX",FALSE,0,NA,2015-11-02 23:22:54,FALSE,NA,"661322619870969858",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","biharlivenews",0,FALSE,FALSE,NA,NA
"Sir @NitishKumar I wish U had fought alone.#Modi se itna pyar nahi jitna #lalu se darr hai :) #BiharPolls.How can u govern with #lalu ONside",FALSE,0,NA,2015-11-02 21:30:08,FALSE,NA,"661294241310724097",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OnTheRocks27",0,FALSE,FALSE,NA,NA
"#India #PM #Modi #BihariWithModi #AccheDin #NDA #BJP #Bihar #BiharPolls #RSS #Patna #Lalu #Yadav #NitishKumar... https://t.co/KntDvsEBIF",FALSE,0,NA,2015-11-02 19:49:05,FALSE,NA,"661268814420643841",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","BihariWithModi",0,FALSE,FALSE,NA,NA
"#India #PM #Modi #BihariWithModi #AccheDin #NDA #BJP #Bihar #BiharPolls #RSS #Patna #Lalu #Yadav #NitishKumar... https://t.co/174vf5mN4G",FALSE,0,NA,2015-11-02 19:48:56,FALSE,NA,"661268775367520256",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","BihariWithModi",0,FALSE,FALSE,NA,NA
"#India #PM #Modi #BihariWithModi #AccheDin #NDA #BJP #Bihar #BiharPolls #RSS #Patna #Lalu #Yadav #NitishKumar... https://t.co/ltM1irHKwb",FALSE,0,NA,2015-11-02 19:48:45,FALSE,NA,"661268727367933952",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","BihariWithModi",0,FALSE,FALSE,NA,NA
"RT @Manish_05Singh: @byadavbjp
I predict 130-140 seats for NDA and a fight in #mahagathbandhan between #Lalu and #NitishKumar over LeaderOf…",FALSE,0,NA,2015-11-02 18:33:09,FALSE,NA,"661249703405752320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","envsingh",4,TRUE,FALSE,NA,NA
"RT @chhichhaledar: अगर अनिल कपूर जी लालू यादव के भाई होते तो उनका नाम होता ""भालू यादव"" !!!!

#IfYouGetIt
#Bollywood
#lalu
#okbye",FALSE,0,NA,2015-11-02 18:20:10,FALSE,NA,"661246438140063744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shiviRawat5",42,TRUE,FALSE,NA,NA
"RT @chhichhaledar: #AliaBhatt अगर लालू यादव की बेटी होती तो उसका नाम होता ""आलू यादव"" ।

#Shandaar 
#alia 
#Bollywood
#lalu #okbye
@aliaa08",FALSE,0,NA,2015-11-02 18:20:08,FALSE,NA,"661246429025820672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shiviRawat5",21,TRUE,FALSE,NA,NA
"RT @chhichhaledar: #AliaBhatt अगर लालू यादव की बेटी होती तो उसका नाम होता ""आलू यादव"" ।

#Shandaar 
#alia 
#Bollywood
#lalu #okbye
@aliaa08",FALSE,0,NA,2015-11-02 17:39:27,FALSE,NA,"661236188586622976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NRathore6",21,TRUE,FALSE,NA,NA
"RT @chhichhaledar: अगर अनिल कपूर जी लालू यादव के भाई होते तो उनका नाम होता ""भालू यादव"" !!!!

#IfYouGetIt
#Bollywood
#lalu
#okbye",FALSE,0,NA,2015-11-02 17:39:20,FALSE,NA,"661236160186990593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NRathore6",42,TRUE,FALSE,NA,NA
"Disheartened to witness such low grade election campaign in Bihar. The people deserve better. Both sides have failed the junta! #BJP #Lalu",FALSE,0,NA,2015-11-02 17:37:49,FALSE,NA,"661235780895928321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alizeeshanjaved",0,FALSE,FALSE,NA,NA
"RT @chhichhaledar: #AliaBhatt अगर लालू यादव की बेटी होती तो उसका नाम होता ""आलू यादव"" ।

#Shandaar 
#alia 
#Bollywood
#lalu #okbye
@aliaa08",FALSE,0,NA,2015-11-02 17:35:36,FALSE,NA,"661235220482387968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tharki_Jasoos",21,TRUE,FALSE,NA,NA
"RT @chhichhaledar: #AliaBhatt अगर लालू यादव की बेटी होती तो उसका नाम होता ""आलू यादव"" ।

#Shandaar 
#alia 
#Bollywood
#lalu #okbye
@aliaa08",FALSE,0,NA,2015-11-02 17:32:06,FALSE,NA,"661234339057823744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","atulvandana02",21,TRUE,FALSE,NA,NA
"#edisi #tahun #lalu #judulnya #keterak #angin ������������ #2014 #april @ Shanghai, China https://t.co/ygQYnpu8Ai",FALSE,0,NA,2015-11-02 16:51:42,FALSE,NA,"661224174392844288",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","djanuksb",0,FALSE,FALSE,"121.5","31.2"
"On this day #Lalu daughter born, so got the name Misa. And this Misa has got visa to back her corrupt father. https://t.co/4s4zDdVizj",FALSE,1,NA,2015-11-02 16:43:36,FALSE,NA,"661222132760707072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bimal_pr",0,FALSE,FALSE,NA,NA
"PM Narendra Modi steps up attack, accuses #nitish -#Lalu alliance of 'sheltering' #terrorists https://t.co/cDleeM1gZj",FALSE,0,NA,2015-11-02 16:19:52,FALSE,NA,"661216163284717568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NayeemWajahat",0,FALSE,FALSE,NA,NA
"RT @hiteshmalviya51: #Lalu के दो अनमोल रतन... एक मैट्रिक फ़ेल तो एक बीए फ़ेल ������������ 
#BiharWithBJP #NamoInspiresMe #ModiRajInBihar https://t.co…",FALSE,0,NA,2015-11-02 15:49:28,FALSE,NA,"661208511007690752",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","ashisharya24",72,TRUE,FALSE,NA,NA
"Who will win #BiharElections 2015? #BiharBattle #Bihar #बिहारचुनाव Padma Shri Shourie #NitishKumar #Modi #Lalu #INC",FALSE,0,NA,2015-11-02 15:28:32,FALSE,NA,"661203242613739520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","imakj",0,FALSE,FALSE,NA,NA
"Halo mah
Halo sayang, eh abis dari pasar ya, kok bawa kelepon segala?
Mah, ini pacar aku, kenalin

#lalu",FALSE,0,NA,2015-11-02 15:10:29,FALSE,NA,"661198702397120512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ronitoxid",0,FALSE,FALSE,NA,NA
"देश में मनोचिकित्सकों की नयी खेप की अति आवश्यकता है..
#ArunShourie 
#Lalu 
#shatrudhansinha",FALSE,0,NA,2015-11-02 14:59:18,FALSE,NA,"661195887289307137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nishiagni",0,FALSE,FALSE,NA,NA
"@ajaishukla Looters &amp; losers talking alike. Mental level can be understood if someone prefer #Lalu &amp; RaGa
Poor RedRabids and RaGaDarbari",FALSE,0,"ajaishukla",2015-11-02 14:14:00,FALSE,"661152507880542208","661184487229775873","99276987","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","jyotikush1",0,FALSE,FALSE,NA,NA
"So, will #Lalu ji take retirement from #politics if he looses #BattlegroundBihar?",FALSE,0,NA,2015-11-02 14:11:01,FALSE,NA,"661183734880702465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BinnyKaBunny",0,FALSE,FALSE,NA,NA
"RT @hiteshmalviya51: #Lalu के दो अनमोल रतन... एक मैट्रिक फ़ेल तो एक बीए फ़ेल ������������ 
#BiharWithBJP #NamoInspiresMe #ModiRajInBihar https://t.co…",FALSE,0,NA,2015-11-02 14:04:46,FALSE,NA,"661182162020884480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","virendersekhri",72,TRUE,FALSE,NA,NA
"RT @Manish_05Singh: @byadavbjp
I predict 130-140 seats for NDA and a fight in #mahagathbandhan between #Lalu and #NitishKumar over LeaderOf…",FALSE,0,NA,2015-11-02 13:47:57,FALSE,NA,"661177931499114496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","v_jai_ho",4,TRUE,FALSE,NA,NA
"RT @hiteshmalviya51: #Lalu के दो अनमोल रतन... एक मैट्रिक फ़ेल तो एक बीए फ़ेल ������������ 
#BiharWithBJP #NamoInspiresMe #ModiRajInBihar https://t.co…",FALSE,0,NA,2015-11-02 13:24:46,FALSE,NA,"661172094722404352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rashtriy_Jijaji",72,TRUE,FALSE,NA,NA
"RT @htrock88: #Aajtak #abpnews #ndtv #arvindkejriwal #Lalu #RahulGandhi #AkhileshMeansDevelopment #owasi 
This pic for you... https://t.co/…",FALSE,0,NA,2015-11-02 13:22:02,FALSE,NA,"661171410845306880",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","viviFYIer",1,TRUE,FALSE,NA,NA
"RT @hiteshmalviya51: #Lalu के दो अनमोल रतन... एक मैट्रिक फ़ेल तो एक बीए फ़ेल ������������ 
#BiharWithBJP #NamoInspiresMe #ModiRajInBihar https://t.co…",FALSE,0,NA,2015-11-02 13:21:10,FALSE,NA,"661171189407088640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rajnikantmisra",72,TRUE,FALSE,NA,NA
"RT @EconomicTimes: #Lalu-#Nitish ruled for 25 years, what did they give #Bihar?: PM #Modi at  #Darbhanga https://t.co/dHrQ4AduYr",FALSE,0,NA,2015-11-02 13:19:46,FALSE,NA,"661170836565442560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sumit4244",12,TRUE,FALSE,NA,NA
"RT @Manish_05Singh: @byadavbjp
I predict 130-140 seats for NDA and a fight in #mahagathbandhan between #Lalu and #NitishKumar over LeaderOf…",FALSE,0,NA,2015-11-02 13:14:17,FALSE,NA,"661169458564632576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VgDaula",4,TRUE,FALSE,NA,NA
"RT @Manish_05Singh: @byadavbjp
I predict 130-140 seats for NDA and a fight in #mahagathbandhan between #Lalu and #NitishKumar over LeaderOf…",FALSE,0,NA,2015-11-02 13:00:36,FALSE,NA,"661166013493280768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uchil_rr",4,TRUE,FALSE,NA,NA
"#ECI notices to #AmitShah, #Rahul, #Lalu for breaching poll code in #Bihar

 https://t.co/lw09buWScT https://t.co/KpQuWhtFav",FALSE,0,NA,2015-11-02 12:47:12,FALSE,NA,"661162644536172545",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","canadawale",0,FALSE,FALSE,NA,NA
"#ECI notices to #AmitShah, #Rahul, #Lalu for breaching poll code in #Bihar

 https://t.co/qjbEutxRsu https://t.co/ikdepuUejU",FALSE,0,NA,2015-11-02 12:36:08,FALSE,NA,"661159859317039104",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","yespunjab",0,FALSE,FALSE,NA,NA
"#ECI notices to #AmitShah, #Rahul, #Lalu for breaching poll code in #Bihar

 https://t.co/H9OxpUaNwZ https://t.co/e9i6SM5I62",FALSE,0,NA,2015-11-02 12:36:08,FALSE,NA,"661159859224735744",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","BawaHS",0,FALSE,FALSE,NA,NA
"Swag at USU #latepost #like4like #instapic #hunting #momment #adha #bulan #yang #lalu #swag #vevo… https://t.co/Olc0SvOEI4",FALSE,0,NA,2015-11-02 12:20:20,FALSE,NA,"661155880075968512",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Oom_Mpi",0,FALSE,FALSE,NA,NA
"@malviyamit @vijai63 
I predict 130-140 seats for NDA,
fight,insults traded in #mahagathbandhan between #Lalu, #NitishKumar post the result",FALSE,0,"malviyamit",2015-11-02 12:06:22,FALSE,"661101564006809601","661152366889160704","95588504","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Manish_05Singh",0,FALSE,FALSE,NA,NA
"#Lalu Prasad, Nitish Kumar responsible for #Bihar's backwardness: Rajnath #Singh https://t.co/v3RbqYE8cn https://t.co/NGsppskLm3",FALSE,0,NA,2015-11-02 12:02:15,FALSE,NA,"661151331571380224",NA,"<a href=""http://jenkers.com/en"" rel=""nofollow"">Jenkers Eng Posting</a>","jenkers_en",0,FALSE,FALSE,NA,NA
"@byadavbjp
I predict 130-140 seats for NDA and a fight in #mahagathbandhan between #Lalu and #NitishKumar over LeaderOfOppostion (LOP) post",FALSE,2,"byadavbjp",2015-11-02 11:50:05,FALSE,"661147283728134144","661148270538924032","391901721","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Manish_05Singh",4,FALSE,FALSE,NA,NA
"#Lalu - #Nitish win will spell doom for #Bihar says #PM #Modi https://t.co/lDYIZfS8tj",FALSE,0,NA,2015-11-02 10:50:14,FALSE,NA,"661133207891525632",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","msreddy1616",0,FALSE,FALSE,NA,NA
"RT @EconomicTimes: #Lalu-#Nitish ruled for 25 years, what did they give #Bihar?: PM #Modi at  #Darbhanga https://t.co/dHrQ4AduYr",FALSE,0,NA,2015-11-02 10:31:57,FALSE,NA,"661128606354010112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SunnyDalsaniya",12,TRUE,FALSE,NA,NA
"Vinaash kaale viprit buddhi....#Lalu  https://t.co/BGGw79SWSg",FALSE,0,NA,2015-11-02 10:14:20,FALSE,NA,"661124171657641984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Swa_rajya",0,FALSE,FALSE,NA,NA
"@HMOIndia #LALU-BAIL-after, EC pulled up 4breaking-Law as Conditional Bail  4 #CHARA-CHOR  send him back 2jail @AmitShahOffice @dna",FALSE,0,"HMOIndia",2015-11-02 10:06:27,FALSE,NA,"661122188880297984","2541363451","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vgneswar",0,FALSE,FALSE,NA,NA
"#ECI notice to #AmitShah, #Rahul, #Lalu for breaching poll code
https://t.co/KpImTw1n1l",FALSE,0,NA,2015-11-02 09:59:24,FALSE,NA,"661120413993275393",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LensNews",0,FALSE,FALSE,NA,NA
"RT @EconomicTimes: #Lalu-#Nitish ruled for 25 years, what did they give #Bihar?: PM #Modi at  #Darbhanga https://t.co/dHrQ4AduYr",FALSE,0,NA,2015-11-02 09:56:12,FALSE,NA,"661119609613910016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cma_nanda",12,TRUE,FALSE,NA,NA
"RT @EconomicTimes: #Lalu-#Nitish ruled for 25 years, what did they give #Bihar?: PM #Modi at  #Darbhanga https://t.co/dHrQ4AduYr",FALSE,0,NA,2015-11-02 09:55:56,FALSE,NA,"661119542811209728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VinayNBathija",12,TRUE,FALSE,NA,NA
"RT @EconomicTimes: #Lalu-#Nitish ruled for 25 years, what did they give #Bihar?: PM #Modi at  #Darbhanga https://t.co/dHrQ4AduYr",FALSE,0,NA,2015-11-02 09:55:18,FALSE,NA,"661119382567841794",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","csgauravpingle",12,TRUE,FALSE,NA,NA
"#Modi revealed: #Lalu-#Nitish pitched for minority quota at the cost of #Dalit in 2005.",FALSE,0,NA,2015-11-02 09:53:40,FALSE,NA,"661118971664470016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bimal_pr",0,FALSE,FALSE,NA,NA
"RT @EconomicTimes: #Lalu-#Nitish ruled for 25 years, what did they give #Bihar?: PM #Modi at  #Darbhanga https://t.co/dHrQ4AduYr",FALSE,0,NA,2015-11-02 09:50:01,FALSE,NA,"661118053543899136",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","AlokakmAlok",12,TRUE,FALSE,NA,NA
"RT @EconomicTimes: #Lalu-#Nitish ruled for 25 years, what did they give #Bihar?: PM #Modi at  #Darbhanga https://t.co/dHrQ4AduYr",FALSE,0,NA,2015-11-02 09:49:20,FALSE,NA,"661117882265264128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PhilDeCarolis",12,TRUE,FALSE,NA,NA
"Never seen #Nitish #Lalu #Rahul together nyc hit by our PM @narendramodi @BJP4India @BJP4bihar",FALSE,0,NA,2015-11-02 09:47:11,FALSE,NA,"661117340373815296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Prav_ushanand",0,FALSE,FALSE,NA,NA
"https://t.co/wPXh7c1huw #BiharPolls | #India has a right to ask for my report card in 2019, where's #Nitish, #Lalu's report?: PM narendram…",FALSE,0,NA,2015-11-02 09:46:22,FALSE,NA,"661117134689476608",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Nocreklamozdera",0,FALSE,FALSE,NA,NA
"RT @EconomicTimes: #Lalu-#Nitish ruled for 25 years, what did they give #Bihar?: PM #Modi at  #Darbhanga https://t.co/dHrQ4AduYr",FALSE,0,NA,2015-11-02 09:45:29,FALSE,NA,"661116913049702400",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","3101gp",12,TRUE,FALSE,NA,NA
"RT @EconomicTimes: #Lalu-#Nitish ruled for 25 years, what did they give #Bihar?: PM #Modi at  #Darbhanga https://t.co/dHrQ4AduYr",FALSE,0,NA,2015-11-02 09:45:12,FALSE,NA,"661116839490011136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","soniyakakkar07",12,TRUE,FALSE,NA,NA
"#BiharPolls | #India has a right to ask for my report card in 2019, where's #Nitish, #Lalu's report?: PM @narendramodi",FALSE,0,"NewsWorldIN",2015-11-02 09:44:23,FALSE,"661115828796981248","661116634761850880","3502606334","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NewsWorldIN",0,FALSE,FALSE,NA,NA
"#Lalu-#Nitish ruled for 25 years, what did they give #Bihar?: PM #Modi at  #Darbhanga https://t.co/DT9JYspFCE https://t.co/gufjBrNdNa",FALSE,0,NA,2015-11-02 09:44:20,FALSE,NA,"661116620870389760",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","PerfectlyAnkit",0,FALSE,FALSE,NA,NA
"RT @EconomicTimes: #Lalu-#Nitish ruled for 25 years, what did they give #Bihar?: PM #Modi at  #Darbhanga https://t.co/dHrQ4AduYr",FALSE,0,NA,2015-11-02 09:44:10,FALSE,NA,"661116579405414400",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","imtanujparashar",12,TRUE,FALSE,NA,NA
"RT @EconomicTimes: #Lalu-#Nitish ruled for 25 years, what did they give #Bihar?: PM #Modi at  #Darbhanga https://t.co/dHrQ4AduYr",FALSE,0,NA,2015-11-02 09:42:54,FALSE,NA,"661116261825277952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DipenduC",12,TRUE,FALSE,NA,NA
"#Lalu-#Nitish ruled for 25 years, what did they give #Bihar?: PM #Modi at  #Darbhanga https://t.co/dHrQ4AduYr",FALSE,11,NA,2015-11-02 09:41:29,FALSE,NA,"661115907125612544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EconomicTimes",12,FALSE,FALSE,NA,NA
"ملک کو اب تک سب سے چھوٹا اور اوچھا وزیراعظم ملا :لالو
#LALU ##TWITTER
Read more at... https://t.co/3M1HKN1kkF",FALSE,0,NA,2015-11-02 09:39:58,FALSE,NA,"661115522386370560",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","uniindianews",0,FALSE,FALSE,NA,NA
